idade,cpf,rg,altura,peso
82,98472130541,62780057,188,88
60,69137802496,32946486,165,52
36,82567943137,93736215,169,69
27,60395874238,57340467,171,85
32,86017925458,83684680,196,55
74,51268309451,82767662,158,93
71,87051264362,13673636,189,77
81,56079124858,13369954,198,87
33,09362175886,40602295,163,52
24,51329806786,65883131,194,77
38,25940736874,59365945,171,59
32,09632871502,44055812,172,62
48,57824963047,88579583,150,85
77,42951786085,94504996,158,57
21,43709581648,26256062,186,66
40,93705461893,30727184,191,68
51,31584279664,40678577,187,76
53,72093584123,47969185,194,61
53,97435108260,95895873,167,72
20,70192435841,31025453,150,97
25,87152046930,74195432,162,85
40,52197834088,87728327,180,64
63,89270436500,52583667,167,100
48,59816730286,37264709,168,54
45,05814396784,59016918,181,74
86,28751460920,61181892,168,82
40,17486023571,98483095,172,64
42,48672039122,34682275,160,95
27,13476528090,40369484,193,99
53,85406137948,25436868,193,68
18,70596284365,74099792,195,90
53,65421809749,74903003,167,79
75,56042981315,62527792,186,88
32,59401362734,69330540,177,57
29,19543278628,93387812,156,74
37,78534691010,47950838,197,70
47,31628759003,62669449,169,78
52,03594281698,52108343,196,72
87,67594830148,24524793,179,85
56,10285734644,27128262,183,87
26,42381709622,21349150,199,92
49,42036785956,29460016,168,52
55,87162049567,99882611,190,83
60,25761348071,38047368,185,56
59,52374180662,35841460,181,60
33,31782406913,95254643,175,63
59,65384120924,26771981,188,51
26,93412860778,29124875,168,88
32,18950472694,38418427,158,64
81,36980571230,54455417,191,54
83,14863529015,96258582,184,97
52,76905814202,85360524,158,89
67,23954681005,49968891,156,80
32,24305179814,30074806,198,72
77,38029714696,13069708,171,64
50,03795862159,11467194,153,78
51,08962341778,59015763,157,86
26,14985276391,63107487,198,59
46,29418503760,13060720,182,58
29,19680573400,73165375,170,96
84,40395716810,54932125,155,92
60,30812956451,89226775,151,76
67,20759483647,53956959,198,76
89,29085314704,36207951,177,57
64,45173890657,23310080,184,68
90,60735148910,33861740,184,53
69,86079412322,28352315,163,53
35,90561832730,20422275,157,75
71,03285164735,46516428,183,73
63,45390271661,44873213,187,84
59,76132984003,52258804,151,76
31,34281507914,95701287,158,56
52,18690724303,31667523,195,74
46,97410635207,35199115,177,60
60,95634820189,73351147,184,95
58,65041278326,63894602,191,93
58,69538740238,55458978,175,76
54,64907253125,27621741,188,84
46,94360582170,67118355,151,78
18,18925674319,40183290,162,75
47,98516420370,58632260,181,58
32,57423891673,57762701,195,52
57,12048957676,71005977,161,85
71,43210768978,49776600,152,55
69,75386240900,44611365,198,69
48,78406591285,73976137,171,88
32,65190427811,41604545,158,64
43,15367890466,38504539,196,86
86,67293814500,87135439,177,78
87,61702489558,16096067,154,50
90,03281496598,13831033,155,55
46,01587246317,15920737,152,77
51,47185936209,82263031,176,76
71,25037146925,84906016,165,54
18,26941508370,80511802,150,65
27,63459017848,16578486,172,90
40,70459816276,29353134,178,67
87,95013286433,10442781,154,88
79,26140578949,99433580,153,94
55,03486927140,47572108,171,93
72,58692314773,32512848,192,56
83,94613502870,66035143,187,61
60,17358469291,41293728,176,60
67,86509721368,57793908,156,54
50,75218936464,53698505,162,59
45,87345029123,51933749,167,69
52,16927403507,98736287,179,51
28,04351268905,37443018,197,52
81,78915036212,66479902,152,64
63,34059827665,13002204,182,92
31,38624975000,92500993,179,79
78,58691234709,91498841,166,99
19,25861390703,16013617,177,80
27,74809136566,99274176,199,68
61,78265403135,48586005,199,74
34,42135970670,88233865,197,70
55,27918304560,39754548,189,75
56,12579038450,30499432,167,63
37,47168359282,13386390,195,54
61,67081359493,61225908,160,79
37,41639785264,11768761,179,54
34,75038296130,71404174,154,71
74,37524610807,89238163,161,98
53,60948732547,45229663,168,92
81,54179802341,67907280,158,77
71,27106859303,54710926,200,74
65,70312465807,61659531,193,93
89,12608495389,71299866,154,54
88,50347269125,61613760,181,97
29,75023916499,71547754,176,83
81,08392714687,29156990,170,57
20,73104629803,74930099,152,81
87,02763158471,40489176,168,58
65,26813570986,31054484,197,81
61,37418026978,25436148,159,50
88,84190653233,48524628,159,67
72,97605481276,84904963,185,94
64,96231458024,50042506,186,99
48,68023947583,49406211,152,90
20,80756239400,89304603,176,92
28,18295460315,29203735,177,52
81,14876295085,62608554,182,75
20,37249865056,18587291,178,66
72,78105964201,43390724,177,66
57,51703689410,55439377,199,68
68,75421936007,97444584,152,76
69,05693128415,19091940,182,82
82,70236485938,75416829,157,66
69,03752169877,44978471,153,97
46,73659841048,27980331,190,91
24,72501683471,61484296,181,99
85,04695721325,95532217,190,94
85,94257630116,85470838,182,76
30,94865123024,72196095,176,88
63,36750829465,65978585,200,51
89,76105923406,23991147,169,99
54,42380695105,97481090,190,84
29,29187046520,64453418,172,51
66,10853264708,63949233,164,57
51,41568730217,33752997,169,69
85,62390157840,48687644,175,80
77,07183452905,86610908,170,76
61,94850721397,17912541,197,66
64,30826457983,46569957,194,72
55,74915063216,91481621,183,54
49,28570943105,12193238,192,74
79,58736209465,78477884,184,59
78,17280643507,67872058,195,88
89,51629084794,81757256,171,72
46,91346028796,27347179,194,94
65,08397526447,36079527,150,84
69,48296105730,73762258,181,60
38,69532178040,94386018,188,59
75,59831740297,69763989,159,77
85,16378902496,64821393,171,94
57,12436507961,33503917,189,66
69,81093564784,82344174,151,54
42,70396124887,58115940,182,61
28,39408752104,56062391,163,78
23,79152846300,87952494,199,68
70,20164758976,34718837,153,79
41,09268754185,74721090,159,80
71,52807936121,33900179,179,73
75,43215807904,44756196,175,53
42,04821573997,98596705,195,90
31,24809671585,89904124,150,81
38,36718902586,75430295,179,73
74,38971524014,19430282,194,91
18,16859302470,31909617,189,59
37,51642970867,48270218,190,78
32,48706521371,63452821,174,70
24,01579264352,99914752,155,76
60,28610493598,47175636,152,78
79,58702419602,31070157,193,86
33,01723594814,89716721,156,95
53,16295307868,75122582,167,72
49,09327816595,67135095,151,64
62,82069517411,50154639,174,83
82,47095621306,50443626,168,97
79,52143890788,67679850,178,81
35,37490518601,38357168,155,73
90,62895104360,17155855,151,81
55,29138064731,15169121,166,78
32,79324510860,32292532,200,54
39,46538920160,88476186,200,86
82,79648503184,62859072,170,74
81,24596813051,70143058,159,58
51,05437928629,60023801,166,72
82,93861427591,23764154,156,63
24,81256394033,77980824,165,69
29,78360249547,16657778,156,86
25,83075964247,43641837,180,72
34,69513420833,79715878,157,54
73,54208679158,88269130,170,73
27,59807162467,78215487,198,55
57,97638540247,75487369,180,84
18,18672904303,54613036,172,81
54,85732409629,86106318,152,53
47,06438217590,22778654,186,67
63,34658712946,23353683,160,84
35,52708134914,43166183,186,86
24,92165074894,63145924,177,68
33,04965231805,39303363,165,66
57,51327689464,39515003,188,92
86,37250918621,28841050,156,92
66,56982430189,39509405,167,88
58,16087542949,43829852,151,57
41,13267890586,14161051,189,62
25,79065483101,86890102,178,79
66,65378041910,51689058,164,70
78,65329841755,52592267,173,63
50,19576832012,33066955,181,78
63,18357049214,47484901,154,57
69,05731842671,44138552,187,76
76,06741958339,14668557,199,85
70,83179205695,83227633,160,69
31,60514832762,12015765,199,51
77,56740123934,63142302,168,69
36,70824593197,86938113,165,53
89,97348610269,26610566,173,71
63,51493287079,29638472,160,65
82,61490257802,90265337,165,88
55,95831627446,34840904,182,87
45,32861540915,82275132,196,76
71,75981063475,68490280,175,92
36,69378401287,50495726,190,57
64,82079354132,84614905,184,53
55,61420357999,47397682,188,89
69,72589014694,78226813,166,65
69,67328905140,87863298,164,68
30,30845621726,36575504,153,84
53,05874261958,42579156,159,63
29,81456273035,87320956,176,58
45,85031679484,13164343,183,90
81,84906372104,81362160,193,83
21,93486150766,99058629,177,65
68,91682703568,28565007,162,97
83,57061349875,90209656,166,88
61,58619374001,35149631,181,63
80,30462589765,38253128,150,68
24,45389016793,23444599,197,99
52,04527618911,78826908,190,64
22,25371890602,62672913,160,67
46,26149750876,54107239,181,68
87,95104372634,59310091,189,99
32,94018567294,35992301,164,89
63,26475398128,14477157,184,91
67,16824703931,85241840,195,96
38,32810754950,59698621,176,77
79,38156927095,38708527,192,70
88,69548120305,33266255,152,73
55,86091734539,72928432,181,73
77,91356724809,37763967,187,75
32,94013582651,43632614,154,66
51,02475163925,50757629,176,72
23,12047965802,22457316,198,57
19,16842375053,20946373,194,96
39,86042391704,34069582,179,75
64,19307468575,35572847,189,53
47,63974218050,17158297,165,82
24,85476132937,16686306,171,73
23,01872354904,38419372,194,86
75,01475869339,18234035,152,73
30,45821379628,64803470,157,52
63,51942078676,89755960,200,73
85,64519732034,75851809,164,91
79,02531784608,47193877,153,59
34,07168259377,30479541,168,69
53,92780614331,73703839,171,64
71,41982573023,35713133,163,89
55,50749836229,34568627,183,51
69,98754063256,96427792,165,66
80,97524183682,72788902,181,88
45,75960248310,53187731,171,75
31,94728163555,56629270,168,64
76,39506172480,99594674,157,51
30,74193062570,27562005,152,72
28,71435926846,71842595,168,78
62,13084562989,73283318,158,53
51,13026847526,35248011,181,73
69,72619850312,49526848,157,63
48,71859406300,83524219,190,96
53,36815024717,28177947,180,72
45,68350271930,13510871,170,79
22,96124738546,83409077,186,63
67,52418637964,34067132,162,62
22,26851749319,69093658,154,69
19,80214963713,71694016,198,60
47,40265713943,34306541,191,76
46,19256374846,67570028,194,50
32,19456783219,65590053,192,83
37,87146950220,89101471,150,100
82,89521436042,70490226,189,90
33,74038956148,66940523,194,77
46,32781905488,11863567,158,98
60,24750983683,84560755,182,61
47,94163750207,82927726,193,61
28,98065471366,17122566,175,96
89,47258690158,46989819,160,61
75,24513768991,40770770,155,77
23,20596318740,82189272,156,55
63,69725301803,36470517,162,66
71,50187934223,39198088,180,61
38,51792036868,66622996,180,97
46,82915704694,95160221,154,74
81,18306472969,99353033,193,83
66,63720159868,57452049,153,75
60,16498023740,93959205,188,75
26,94568210305,82450933,175,77
77,27456018901,12403289,175,81
37,95043276800,75761111,155,61
90,92304586783,53461551,160,56
37,24671958058,66047403,194,78
18,50924318651,69452039,199,52
65,92186573059,71852115,170,53
49,41569872309,40333476,170,78
23,76315409857,97938010,175,55
53,09764231896,74189714,197,88
74,93214508741,41547275,173,88
32,03196785475,97113680,198,53
58,80359712479,26871432,198,86
20,20367451999,32375211,166,54
39,12649708549,85280900,198,95
83,25740836956,43707721,162,67
23,64297518309,75668855,196,76
63,83654912060,83792407,162,69
38,05327194841,36864009,159,64
38,28435061744,26624525,195,74
64,64059783200,36016598,192,73
22,72190438560,91583472,188,97
85,71432580671,58369861,150,86
70,26138504933,32670410,186,92
51,69723108496,87679677,167,74
24,75912386040,74495370,173,52
40,05248319633,20649109,200,61
56,93052817612,91400819,194,80
29,98603125406,52699123,159,88
73,37904821613,34679968,193,74
59,96402538124,14814686,158,62
30,43507129680,89653743,153,59
46,25308647992,56369110,162,67
61,70364189231,76822562,172,92
86,15204937897,15054343,167,59
29,07253914805,41834919,188,81
29,73501894600,93667011,170,71
24,98352460765,29523132,193,80
72,24176583991,66211375,197,50
71,19860543224,12805583,159,85
69,72614809322,24856541,186,71
20,40981726585,25006542,190,58
34,62174938022,51544689,172,82
66,34578962083,89613733,158,57
49,27496103543,77050962,197,73
74,64952807347,33801077,195,50
70,98547036148,94360953,176,85
69,35291840633,63338874,154,51
25,54971380205,37382316,153,72
36,61503879410,10393466,187,100
67,36514798039,63999462,179,60
90,04287615930,13297031,158,61
18,46823570180,89938945,183,58
81,07652349125,99938067,177,70
31,06813452762,21623053,189,92
52,10426785371,79897814,175,63
66,64802379510,79096497,159,94
60,35901672461,95375429,153,91
61,21839506768,71001035,199,70
59,41069827576,84823247,174,93
31,14238076931,60896429,167,86
58,50841267308,55003414,182,83
35,16945073270,64246284,189,94
84,39427506199,43844811,180,62
25,29078561386,28667918,160,52
36,34275819691,83129732,161,51
47,32985064783,87757425,196,80
42,71053924879,79820713,196,59
23,84671395282,77245471,168,84
90,80237169568,86385191,158,62
89,37901542888,35213446,168,51
18,82703169469,27618907,170,54
70,80593271602,47343495,166,75
22,37862094565,22952779,174,89
81,92053674199,82932598,187,62
59,71385269030,66829360,154,80
22,60152349707,33430874,180,93
21,63215790416,35280775,151,84
48,73492108504,97125710,168,65
29,05692781395,74908019,152,70
80,37104692525,22612955,151,74
49,72169543007,93408762,169,58
56,41580637280,86393243,160,80
27,96508723103,28619619,182,87
66,85304197232,20096985,174,85
25,60453218717,15463764,195,74
63,65128703444,23610236,176,72
81,06837294547,16780714,157,95
31,19854063224,28281845,158,51
87,14329560860,17348213,192,79
38,07946328583,27160031,196,90
38,30785946292,12022999,182,57
76,84675302947,28552756,192,85
62,26504387974,64020542,158,96
22,26475809101,98478413,182,66
87,36741980539,50876293,198,79
64,97041326543,72739825,152,50
38,73945810639,11656839,172,51
81,01437895620,68727423,193,98
24,60138245762,42970156,186,75
75,23508941779,19624226,171,95
63,73104865957,99031671,185,59
53,08235697483,93599602,175,77
88,05829176386,46601114,154,85
78,64207851380,30900756,166,94
34,71359648020,33204745,160,100
30,72815934655,56497175,167,76
78,35786402983,85120211,195,99
28,42168530726,60313962,189,53
22,23851749014,97697550,179,57
21,51872064353,22097065,193,51
77,69013827586,79043860,195,63
22,84203156998,28947642,173,98
74,57164823090,97912530,167,67
81,51769203443,27687949,178,99
53,65304819233,43529862,151,74
24,06827943500,95048278,193,77
50,97504123625,51789860,196,74
83,72859430105,53751566,177,76
88,42305871988,79492840,157,70
23,25706914370,65195476,188,59
72,90731846575,87461574,194,60
68,56184903233,10455359,191,92
35,15603942851,59241082,190,56
56,07132986422,31748239,179,78
43,20479168369,73778048,170,76
83,31052698786,11764478,176,58
84,80254367135,66115987,169,73
25,45869720338,51217226,184,70
39,01467583901,96025314,188,55
62,36495821719,63501844,197,50
47,54062389738,72292916,172,100
32,46832901704,42394631,194,57
55,14920536860,23162132,151,79
24,43765019216,39464732,168,77
56,36789214003,92214139,158,81
35,21690358777,11253907,197,66
32,29370568140,57827090,173,69
60,85203619786,29696423,188,51
36,47851926319,59830253,186,74
63,90471682322,63385426,161,52
70,53826709438,23351828,174,83
39,19460537839,22545968,163,84
36,68240735983,84518224,197,94
47,90873654200,58055320,171,90
87,46251097876,35167985,169,82
84,19503846242,81091966,185,98
26,05296173406,92617564,181,62
74,53298610470,76836489,192,72
71,28416753008,17600404,155,52
32,76423519099,20270582,186,52
68,36549720800,86129818,187,98
26,10632479507,94417818,172,62
55,08795614249,40066298,175,74
47,13782490541,57466971,185,90
75,59726034892,99354403,196,63
40,74965130839,63687397,186,72
23,45236790107,95699315,155,85
36,62319407561,52137957,193,91
42,72408536162,67616318,181,88
19,08764532135,22864327,182,55
43,43290576892,86717336,196,90
51,14706893593,25503448,158,87
67,56249701885,70615376,168,70
87,63921804515,66144136,182,73
71,92856301703,76153068,159,79
36,71324698519,38723910,200,85
48,29148765058,91401736,166,65
73,35672908438,25849900,151,95
25,28546079102,60333531,172,84
79,56193804757,18461230,187,72
51,78610532968,76732489,179,60
76,79210645820,93753855,150,88
61,19682540720,18688423,194,69
85,67928540185,91759151,170,55
86,91387256068,62672583,181,95
19,52019374625,20231668,154,53
69,52694703810,84648161,177,86
82,76843159273,43763824,189,50
73,31468792040,62073423,171,100
46,84937621564,63954984,189,77
29,29018547611,83510434,190,83
30,04536281762,16595156,198,72
55,78195243673,85717449,179,75
84,96371428004,42922078,158,75
32,09867512359,11682045,196,80
38,80574691294,39322483,159,85
25,69542780338,15718610,192,72
38,83469215782,86775906,180,69
87,09274136803,15372318,175,54
49,30721698530,97675491,153,91
56,02457836107,42172315,176,96
39,45610392870,60592735,199,68
28,71459286391,12549642,182,92
61,12685743090,41510224,159,54
59,68049723500,91493294,181,61
63,93547802610,59181869,161,75
64,37956082447,18142677,175,94
26,07934628196,90231711,169,71
70,14902673525,21545646,161,68
72,32579846182,35604339,188,58
53,58679203130,30049336,173,61
51,57269813086,52079519,191,88
75,58723496029,31322190,169,84
30,85931720405,69771711,167,87
21,30612758435,89845269,168,76
58,04172596380,20008669,192,86
25,05786914267,89005735,171,76
31,17623049887,99325478,159,94
40,08147926340,64190731,164,75
41,60138527407,97416295,194,97
69,27361048978,57083072,178,83
60,14738256955,60148166,159,91
73,82153746973,13323047,174,61
34,80192465767,69234758,189,56
26,17659802321,80912868,164,68
79,62857904185,13717580,158,95
86,14207653961,96819612,179,67
86,51037896475,57468580,178,54
48,24085196324,50371948,167,79
33,15640238771,52780249,199,95
57,86057213408,14765245,164,60
75,87196052420,57106521,198,94
23,38740259692,47441277,165,74
39,62750413826,42266804,163,50
37,07165238921,73046747,200,60
32,93786512086,59627587,196,100
64,53846179264,92365926,153,80
59,79260318440,43949266,164,83
56,53462819755,55544602,156,96
90,97186204511,80597340,165,93
25,10294365761,52579195,191,81
59,54376280135,39056842,189,86
59,83410752960,86974345,191,96
80,76018543966,43344607,152,74
79,67501394261,17993192,164,85
71,23148567919,50730804,171,71
21,92746501830,14011744,183,53
35,27036894113,96713822,190,52
26,70631285903,60326124,175,76
32,41629837040,42900282,179,64
54,13829647069,21924268,175,59
48,35071862417,80398798,184,73
67,92543681728,78060868,181,96
71,74231506906,52436085,151,67
34,65730198493,92311827,153,90
27,17486529076,59465383,160,97
20,87016943593,16321539,190,84
23,46819023731,61762476,176,66
61,80134659260,90677817,186,96
28,81076259430,62015382,159,75
87,03591286702,48976438,185,61
70,83190562768,56480369,170,100
37,81054639701,42148130,151,74
68,43879150648,51628948,164,80
55,72508413941,78549594,189,70
75,81046923722,51550901,174,65
59,04769218303,55863168,169,83
90,98476125364,93383866,195,86
54,71592486002,85385673,158,81
34,29185364070,73578550,156,79
28,79563208447,65707821,152,70
81,23075481904,12167151,182,79
27,39146750207,43588654,199,81
83,05843271617,79843410,187,67
90,31092468722,65085329,182,85
35,79058462102,38187383,197,51
20,15406739280,45449915,174,80
32,37065942180,28294657,169,52
31,54082976167,19022910,196,54
22,42970653125,48726730,156,83
39,97406312822,80611436,189,75
41,34058296151,92171074,175,60
72,53694780157,51396572,200,83
75,97568204111,35798689,150,94
59,79213654006,56964899,174,73
84,62814750380,82504609,166,50
36,13058649215,55783932,178,76
51,31679425099,81908176,180,66
55,93841650775,40134264,152,51
20,57436891219,57413648,194,80
48,76219580303,65914210,160,76
43,07349586175,70041441,196,78
85,34857026929,40651857,197,68
54,73054928683,93434072,174,52
82,91740538684,11226720,182,93
59,84901532642,84354169,164,68
59,91563742837,31136763,186,89
73,45038167993,36622262,170,72
46,67529841076,53004426,179,83
44,02315678986,59475289,178,62
36,75461290361,74104182,180,90
72,50438172671,62126299,187,73
77,19235604842,35018728,168,92
57,84213769003,11809215,155,84
81,05786291430,96542661,151,81
56,42375968182,86614788,193,56
71,21698403542,12240482,165,96
86,79845612067,19988545,176,55
73,47598602310,41470626,175,59
68,09624387150,92373841,171,80
68,70942635892,17219578,177,95
20,81965324746,76536324,172,71
72,82361574071,50484469,184,91
86,28470615920,79947453,161,59
20,98721306559,33232759,177,56
71,64589713039,78438012,181,82
59,73658294191,50268846,150,62
29,36182794500,33080770,150,65
53,53049627883,80979893,173,95
85,09724638529,91014404,183,88
68,36092781530,84338538,165,94
32,94073218603,13556937,158,66
23,92078534692,34665210,178,85
87,51630782408,55692396,173,74
51,23764950838,81673980,178,54
35,94763820583,47826509,165,72
43,26903715452,88718904,187,55
42,90265437199,28619348,164,64
36,31265879419,61297637,197,90
80,84952673146,72859733,154,95
33,51069384739,10776636,183,62
88,20538167912,22576785,171,58
72,84570931260,21358443,169,58
56,08529134788,73962355,163,59
87,70923861440,14490586,153,85
81,46802375117,13863754,154,63
51,75468391228,27655042,175,82
49,57981324637,66237285,151,55
34,89207135450,81248640,163,76
30,82159403741,66108604,196,62
55,69017845201,51481942,187,89
25,62310897540,97538260,152,50
70,76451983039,55914783,172,96
42,42136058924,25297723,153,69
89,78309412541,91521918,153,67
36,43128560951,22670334,200,96
86,16489352737,92959043,152,51
47,12047938597,57915927,168,61
35,93127086431,22894248,167,95
55,80392671530,17278639,188,75
27,02369175443,51293010,174,88
72,92304581714,29536336,196,100
63,85214967373,30610175,164,84
36,75603148993,11048266,191,65
61,59820367140,23339370,188,56
67,93610854766,15515546,163,62
72,16029734822,46899721,163,67
32,73618492537,10016950,171,100
35,47831269096,46843660,183,100
81,59672834047,16217491,155,56
19,03856192786,86401333,160,60
50,29053617434,87868224,177,100
35,51243987014,89858789,180,51
48,09873264140,95620382,155,63
57,36987124582,65144406,150,98
76,91765842328,68536788,160,81
31,87954312097,74433168,160,53
56,63195087448,47983977,169,66
63,31640782508,37978464,170,78
32,31475890214,22174942,185,91
57,46537198020,79708771,159,64
26,97251084694,67619540,165,63
82,29346850124,17084520,155,62
28,24301985689,51202326,176,54
29,17658029467,48636833,150,70
51,51862034753,64086844,182,99
83,48320715997,83382675,162,59
53,87064591375,39193185,155,81
20,30759184666,37132093,189,70
64,37492506856,69317768,162,67
30,76983420500,56921176,171,84
89,80149273541,21406840,197,62
23,06519247820,77723447,162,67
63,95720618368,52052310,168,57
38,79461280378,63898222,192,55
66,15270934841,99820850,200,80
79,37108465957,86657285,154,57
23,73601492580,51775571,184,97
54,57086241911,28074957,157,97
56,29684315791,27066775,189,78
51,01957426306,71090175,194,94
67,87260435992,35286585,152,96
90,40258367180,63905033,175,85
74,13548629024,20585425,168,70
37,91380572479,44975107,163,91
32,29748501388,35224988,190,71
34,79235864119,42468435,199,88
28,98235710404,24169090,177,96
23,93728641537,52012154,194,66
71,37954602125,13373571,153,59
40,91360427570,69940816,178,76
84,69450287120,76761447,170,75
57,60928354105,96568947,182,97
71,79356240116,32234434,153,90
56,36079421534,49017555,162,86
36,31652047999,90955312,196,84
86,53690712416,84129202,166,61
54,47168950339,75006382,177,89
69,14362978003,85792878,157,94
32,20564913707,42543150,170,60
28,04137625808,60434622,164,93
86,38061497557,19561746,164,88
28,82593174609,45225457,193,64
89,86201495398,20160214,154,84
22,64237015807,31890242,152,63
79,18462097304,52912609,181,69
63,50846291711,92776183,158,67
90,17428360544,52853310,179,65
64,63258907102,31186112,189,61
28,27134058662,91656910,166,55
52,16584927300,80973047,178,84
74,37409268565,95886683,184,96
36,76853941209,33170116,151,95
23,36287014571,29050384,182,97
48,87154620307,96010932,169,63
26,46978153273,91661598,153,77
62,89617035286,74815265,185,59
29,41235067980,68543895,199,80
41,76130429878,12080940,186,82
66,81235647080,41758054,159,53
55,23981675428,53712635,158,72
59,31906458766,17110122,191,75
68,05932468106,82890019,152,76
59,72063945152,68790936,160,97
87,81425376991,89219576,162,99
71,23640781562,14236111,173,88
27,10682943703,81754761,192,60
19,73562048190,48272011,175,92
43,49523680765,19802071,152,53
40,20498513670,43055757,151,63
54,81254790314,67866178,185,99
32,35268197428,36528656,175,58
65,37962081503,92682470,166,52
64,94037526107,47315341,150,88
71,45980761276,68126587,168,65
72,25846093710,12640116,158,82
66,29451683089,70082537,156,73
66,14297835673,54135597,185,94
31,63450829700,46734127,162,84
34,96352041833,89397616,185,74
69,56418203771,37589022,182,82
71,20139865721,79523879,179,62
30,56789410384,62975676,183,60
43,23659801712,85002114,166,81
38,28345719619,99815898,177,99
39,61532079877,52440986,157,62
71,91248603796,66345748,171,75
50,41786250390,51289210,154,80
34,81495037657,79143005,163,88
44,08173245932,54599957,169,67
23,24013679507,93277312,190,99
41,06254173999,65362590,163,56
73,12960754352,73579254,197,71
79,57936480110,12693682,150,50
67,06547219801,13295895,199,93
34,56418297300,86339884,174,61
39,03547962838,57797081,190,73
67,68320759447,23229976,182,71
61,41360725890,19512457,157,85
80,73120469599,10990690,195,54
61,65829730456,64281560,165,87
24,95302148714,76611764,161,94
85,72396485164,75549186,188,53
22,27618053480,30784293,192,74
74,06791238577,27794097,157,99
46,40897513657,63722561,183,88
41,96832041551,70947435,168,75
46,24736980150,29260068,179,55
64,59012746361,83915724,183,85
65,10459876384,16581017,159,70
28,81537026453,35822312,158,53
48,08752316408,87234419,183,50
42,79038251602,80152348,150,85
66,03481972504,35143071,159,92
32,54683790157,17722554,151,72
67,95146832005,59645429,152,75
82,87362594119,26910809,162,94
20,93174208505,24045354,177,89
76,52739480105,60083406,180,52
45,91236508424,35830564,175,95
24,84630721517,13482241,188,94
82,46719830287,47975573,158,100
35,14235976052,34579101,155,88
86,27389460113,90883574,162,78
84,86597042310,11841033,170,99
68,46710589285,46911318,169,87
89,83497506184,45090243,162,82
29,62149783096,79518843,195,53
36,58630249170,33646109,198,87
20,60439217822,59727337,182,64
66,02749615399,92755093,186,52
18,23056917859,22738040,190,93
57,73165094810,69638585,154,73
56,39124865737,17436178,181,73
62,80974532150,14680088,186,86
36,82647019304,13564093,177,99
36,87651290321,75738180,154,72
86,40532687108,98512201,197,97
84,38201674987,53336699,190,68
32,57346021916,81063013,153,85
57,68735249137,15242563,171,52
18,83620541906,29110813,192,76
70,07926458120,65254348,178,91
36,30175892423,35382070,177,97
20,62148570994,95761117,186,64
62,46187593057,55524583,179,90
32,92138654737,91876394,187,65
25,26045938151,90753297,179,59
71,35180764939,24578738,169,79
40,67834910566,37226702,163,59
71,62079458329,97102387,188,52
59,05362784153,44931223,155,53
88,68720593465,70642394,160,86
31,26147803913,38945527,196,97
23,02564317871,52590932,173,64
57,42091658324,81190256,199,73
72,08643597139,29057040,180,82
86,13064729896,83981607,178,73
68,20586793429,84852856,191,99
56,60152483780,37445339,163,65
82,69352417828,69344585,169,54
45,83602915433,52898620,197,87
76,78923560456,79672921,165,82
71,60852971494,87408834,163,92
72,58314206989,96765981,174,91
44,36491852709,14999980,154,90
19,34675120970,22792679,175,81
62,81673295428,93045641,150,84
53,56940781285,15959567,172,98
71,97064582392,27340873,161,93
81,17640932831,18448973,173,79
85,92547180332,26722616,152,53
22,53721469828,72104883,156,93
62,62749810396,39377031,182,61
81,24619358746,71179772,193,60
68,21604593725,66517781,198,76
58,68423790169,72690954,181,89
61,42681705967,59745258,166,56
76,26915037470,61572863,179,77
46,74132680940,47073060,162,73
58,69438127500,59946005,164,64
23,57206413862,62108565,164,93
26,98602573456,29100803,196,54
85,67310924525,53779276,188,67
85,07639542170,15877742,179,60
19,93701546800,95898855,171,76
75,50371248914,97102028,193,90
62,35269418070,88486539,182,89
57,83524701914,34709643,197,74
55,82697510494,67200453,196,99
33,64527930125,67118793,177,78
26,18354762955,20217033,165,94
50,16028453790,92747459,155,64
74,65174398039,51086145,192,100
76,48316970287,81338462,192,82
19,17459028304,45987164,164,66
23,43896752146,69307622,197,52
82,29865403170,58635064,173,73
59,14703256916,76029084,152,92
73,08215479332,97056849,182,95
30,49708562300,63375542,184,68
58,25019863777,51529250,184,69
43,65843092747,88712425,161,57
27,36708259400,39261300,190,92
78,93810724696,95024421,191,57
44,02896317503,50780280,154,81
34,51923648098,48030643,151,88
83,81246973022,68888229,178,52
36,30297681478,65114011,199,78
32,38091524714,59016691,162,90
38,51839046260,21260879,190,87
40,15906248749,80048912,180,88
68,02843695198,45513774,178,62
64,23016954842,43715965,162,88
25,36985417264,89654282,174,54
52,65927138446,94868596,187,79
86,32465781090,66104902,161,50
69,06197358484,74752361,160,74
47,57243608965,24241336,177,71
37,15670938410,81980411,188,92
24,87369025438,58371268,159,100
24,70693245883,51848692,177,53
57,54068913242,58185142,190,91
83,25901836740,92421615,171,80
30,89546237000,58114563,170,74
41,89103472523,53106242,180,94
65,04321897505,20421268,160,95
83,52104378680,50148375,181,57
24,93864275164,61353405,169,61
28,58174632026,56410732,186,58
76,67029348583,46750849,176,90
50,69284305160,52240716,169,67
28,34576920170,85059921,178,62
71,72106845308,31723912,185,80
88,40186753217,21928162,196,56
68,32140689704,99297247,156,65
33,82046715985,93933146,151,71
39,83261795409,78207291,152,94
54,39716058268,46019273,169,84
86,84762903574,24577992,186,60
29,90347182550,36656600,200,85
73,76329580103,59147070,172,54
87,08735412607,72037460,192,63
