idade,cpf,rg,altura,peso
83,63817420544,64441721,151,54
76,36148709287,16686491,194,84
63,19608257395,29707931,169,93
37,21496087585,88657228,198,50
28,73209154643,42803926,187,72
45,14263078535,56429770,194,75
87,27649103803,82198087,171,76
78,69154732891,11123567,159,72
56,50796143234,70503019,177,70
80,87035496157,76424024,167,95
74,21897064594,41130415,200,54
47,26518730986,68786271,165,62
60,72894163096,37816382,154,81
32,01287569420,88367006,184,97
47,90715283677,36230543,186,84
41,01576243826,46935712,170,74
37,28306947592,10830980,192,69
22,13024798579,28171048,173,82
43,12370894687,27584587,164,59
66,13027546961,50133279,159,97
70,86410237553,13708910,152,66
90,71430265817,72160829,186,63
43,14782059388,85149497,193,90
67,87650419258,55143035,151,68
61,59378216455,60921898,157,62
80,69738052130,44487266,198,85
24,59637248137,90743432,158,89
70,37519068439,69425552,170,66
75,61748532928,81619339,154,98
22,59210843606,91304325,165,53
44,87291435005,80649681,175,63
83,14052893760,99392148,162,78
57,54093621870,64764331,154,52
18,97310542606,68185568,199,94
75,84607123544,95081740,151,62
26,34769508166,33368773,192,57
64,03826957474,67111444,199,90
87,29835174628,45645818,165,68
72,56271940307,98642863,168,65
42,78052693438,63676011,161,95
45,53190784205,31743363,150,57
84,86310475975,36619886,190,95
71,26073158408,44129299,182,98
50,91357682409,82476443,193,69
50,24815309779,74339423,198,72
51,92046518306,65835449,179,75
76,43290175634,71925458,168,70
71,52318647062,53017125,172,67
28,21405876344,11246407,168,71
86,23654719007,63254729,191,52
24,28956701377,88795061,172,58
74,56429703134,50028763,194,52
72,72861403969,96668425,187,97
71,79283046196,68843174,179,97
53,74501968320,79754647,153,59
85,27801536444,13567038,193,58
84,31460872517,81573376,173,66
24,63027981595,89510577,184,95
35,06458713207,96544050,185,66
30,74938052105,39572150,181,80
59,45967213864,56380904,175,50
47,96075814310,97781644,171,77
84,90156384701,61901592,154,53
25,64703815966,96736560,165,65
54,60859732177,71329256,170,90
60,24870963140,96632146,155,71
24,62185470949,52211741,161,52
35,50139768203,72166512,150,80
51,26158743909,12113568,163,85
89,86239451070,13705851,160,76
69,09327865103,72419144,168,79
47,29408537114,50131946,178,100
28,24938061740,59884782,172,89
59,69350418720,61759104,183,80
35,10487529332,21838869,190,86
55,38291467528,32497015,180,90
52,21850697302,52769937,176,94
41,59267381059,20688507,183,70
26,57201968386,88777770,155,68
61,36958207130,71978998,165,88
41,08215479685,19839003,169,65
70,97426185346,68486214,155,62
37,05423879132,53131587,154,92
38,51783940204,11260883,199,86
32,40396817203,51935927,153,86
50,86470915230,79448967,198,55
43,28943760140,85312862,200,74
85,38672914031,20943175,166,58
49,14762538035,61136933,185,56
85,65719803475,52703156,156,79
78,13946502725,88805356,185,60
39,90253468710,94009038,194,60
23,70683921487,56397178,174,60
48,69128370422,98215889,199,55
58,37258640126,55748108,156,80
78,43126805744,82446128,198,94
85,52847690310,22859511,162,64
44,15462709811,78276432,173,75
90,28370619487,36028867,161,71
78,47198623573,83180669,193,77
66,37610849510,98205498,192,98
37,10593826442,96561830,166,93
72,67029584120,83772399,199,70
43,58496012360,49214971,170,62
25,57924681094,74753337,180,93
76,95264178011,58378029,184,83
55,01324798505,98058393,161,80
67,49256317800,79204815,162,72
33,76802539195,72695716,171,80
32,29176850340,31531119,183,79
71,15829374005,54169753,191,50
66,17253849060,77864139,151,86
72,94385126089,45253669,159,53
40,90352478179,23290494,160,71
76,86241597094,55409659,177,100
73,91275640370,37734207,164,93
77,67082954158,39478593,180,79
81,76892504329,22314557,200,60
59,30748192603,89806682,179,62
37,30649751299,54337776,158,89
20,70931625840,61738525,182,65
51,36185492709,21630306,168,86
39,87130542608,37805053,187,73
68,34650891701,68105618,193,68
74,85602913424,99990856,198,90
40,20381746526,38259420,173,81
43,14895073610,77794977,154,68
21,53642710999,23748178,166,92
56,19425780323,23799373,150,60
20,49053178600,84655288,161,59
63,67251384973,34365818,159,50
52,57961234080,22916433,181,93
79,41706935820,98918100,158,50
58,26710589340,71143212,181,83
55,29480516306,15470234,181,89
87,01396254706,23369915,169,92
71,41532609833,10613040,155,53
34,97815624049,27491536,185,99
24,29483751004,97876549,196,76
42,51428370617,33693546,174,68
19,50923478132,64046969,185,81
35,68935214728,72002067,167,89
56,40619823704,99557207,161,77
25,50623189712,90709146,181,60
43,14650783208,51156298,159,71
74,43627980131,42411811,181,55
58,50237164817,75400396,171,79
43,27614905849,27599363,198,67
90,31674928050,16519586,177,79
28,01834295750,87223180,160,69
86,79385204114,13264269,155,57
20,68203175902,46168222,198,85
60,52987604300,71746270,185,83
63,94705821360,75786831,165,50
57,20138546762,40629922,155,83
63,76980342592,31328960,192,55
28,98214573637,70168175,164,89
57,27589461067,31142416,154,55
44,82450613790,72955068,189,92
48,84612537017,21116571,155,84
48,65497230199,19098574,169,91
33,21568934700,71026847,161,61
51,76952401334,72866221,182,64
81,79038264500,10863042,162,52
37,24671503808,63630321,179,83
66,26485073965,68227859,198,93
24,17562890420,41054658,152,95
61,38541097250,87652548,188,50
32,04718256380,57918109,158,76
21,32987015488,39125730,180,79
82,83146527090,68103537,193,59
69,89520143750,90755624,191,74
81,91502368498,67046681,195,54
79,80279163568,45672336,164,61
43,60531478262,33375161,158,50
57,78269354074,57715198,194,72
55,01648735975,77184350,198,93
39,69083541215,79621096,161,96
63,09361872478,96264461,172,73
27,45932810670,44540090,153,90
89,84916753291,14264270,189,85
85,58472193004,62188370,172,59
86,56347021862,21881997,170,66
69,79460215858,17105341,163,98
63,84317960222,86647097,169,69
37,46529017399,84393575,158,74
23,30549618260,59631639,171,57
36,93480521797,34974343,159,58
90,18269053759,82972321,183,50
46,15628403989,22527226,197,73
84,91207568449,51969488,181,65
82,31689250470,57457438,180,78
52,04392518698,80758394,194,50
50,02817365453,25392699,171,64
83,41268370940,94705761,174,82
26,31540298698,75764162,165,77
39,39870645100,43835010,168,87
22,13654970206,86024554,186,82
69,41279835079,91058888,186,89
19,96481750202,48634381,196,72
21,86312759059,78153880,183,77
26,17624380544,93163361,199,55
62,97165823409,14657368,197,78
20,05478619230,46960097,155,56
66,18532649033,69531787,162,69
86,46315709893,13523896,182,63
36,90435672800,55723890,167,60
70,65142987020,83612648,182,93
45,95731824673,77650672,168,77
20,58740263126,25316477,195,80
35,16832054998,53167774,161,53
87,45692180758,56813975,187,54
55,20745138950,10043005,158,68
58,83295406774,91130537,166,88
58,05713286444,74162452,159,63
77,86305192405,55016432,157,73
54,97031826403,70299269,178,67
42,42378160950,42184777,168,51
73,70419685294,88380723,155,62
32,95736148048,20172665,171,65
87,72945816067,12811479,194,81
25,46890512758,52696975,194,78
22,28469573128,44338348,177,74
20,01379584639,20816691,181,56
56,38750692186,84958951,192,90
52,58461972058,65590655,183,71
60,48915603710,97181357,163,98
42,39801625406,75987001,182,85
69,19430826778,41827352,152,90
60,56291740370,32240926,176,64
43,52096318424,95005022,188,86
52,08754129630,30235321,184,86
52,64187025901,43322294,200,65
54,25067841958,69747275,188,71
59,48695207374,99842454,197,99
52,30217946887,72626941,154,82
30,96135782428,65214093,165,98
40,30941658775,90505766,187,66
56,49108236542,43444769,200,93
35,42196803570,32015943,162,88
58,46291305780,14734776,187,50
40,13629704506,77967002,159,90
30,05473826180,98332209,152,60
36,94762851337,36257387,151,52
43,49361750216,62671639,164,68
46,87415063910,71928375,179,72
80,94732516025,94130440,191,97
31,75069231499,80852122,157,65
86,67290413822,33850353,194,55
28,25068413771,60238725,176,60
89,79402358692,25267810,172,61
24,09713825659,10327623,190,92
28,23190476543,78023604,200,60
72,50624971830,34185333,170,59
45,46382591033,45547658,178,79
56,93281506470,85696850,158,94
41,92506417370,96115447,193,68
76,89761240576,21532402,169,89
85,82379514682,39044147,187,67
79,73816942555,68823018,181,90
64,84032196524,13786949,178,84
34,20498716350,98673284,159,60
30,74120958620,70087155,164,67
20,04257813644,27745750,158,80
48,76258103480,38154808,176,88
50,40387562117,63600613,190,56
73,38729150450,40091988,169,57
27,16829453089,83100153,176,85
58,76895120467,84136807,186,84
74,36524987047,44611962,180,51
56,09516384757,86561345,200,55
64,45017986294,41656218,199,73
81,28645719355,92778857,172,58
83,60914835793,55913211,198,96
27,10268947350,21313743,187,89
39,28374910550,24343257,164,90
66,28670345153,13469709,173,56
65,85192306442,65975853,179,99
68,14062793580,40532927,177,87
62,03728516490,43210856,197,68
66,21845067371,23594389,172,96
48,60495217352,49628283,165,89
67,26184503960,67762131,159,53
58,78925403692,59496332,172,66
34,03826157940,37129132,153,56
78,54160389775,41871788,175,72
25,98245370665,76464790,164,72
83,79243506161,49792890,199,50
72,14732659080,68385043,169,72
41,25781693491,16295666,200,59
80,30142896713,57596615,192,94
63,06512978340,12402065,174,87
34,07683542180,32088417,162,78
64,14937586246,39494804,190,71
28,15397826464,19740006,198,84
24,53906271803,30524465,183,74
61,94012635743,81764704,169,87
40,16387502462,97822875,163,80
29,62549703847,97508866,157,99
31,96703842140,99180036,157,53
58,79583204188,20663077,170,92
40,96412780530,39584021,152,89
24,93754680200,45184370,199,65
35,27591486373,57972334,161,66
23,57360294134,42418224,183,59
68,09271534832,33142241,188,79
57,06827915395,31293990,175,80
72,80351427988,82048371,179,95
68,81349275646,35488821,185,63
51,03941675893,53626101,174,57
71,96354821755,46301597,153,100
76,40965831205,54598084,176,70
64,08749652176,47541145,197,78
67,06215873462,65841635,181,75
79,80524316708,81905138,170,87
40,74521063934,80165753,177,66
63,23568917068,28705745,159,56
26,47963251828,85372079,176,77
70,19702364507,19205579,164,51
84,63429850738,24022930,160,100
74,85620713903,31780421,156,67
27,64950781294,52368245,166,74
30,10392467887,28086122,186,74
31,79635182473,65320539,178,92
30,94803527105,30472185,159,88
28,96513748020,19760932,181,65
74,83920167422,70408808,190,96
74,32685704108,63329193,167,71
83,06978324574,68763487,183,82
34,58241073607,69896782,182,58
65,54017926894,23783316,185,62
24,24978310504,69157700,186,100
29,02538491606,10406587,163,94
47,39162508768,95947893,186,91
68,59146287094,35033706,191,99
88,46839021505,82614924,173,53
59,29480136589,79065775,171,60
79,04317296543,51470005,192,70
57,14850273653,87240303,167,69
24,19345720804,31350673,193,99
36,28649075347,91475375,180,90
89,14678592067,41379551,161,72
18,72436891591,80297116,190,54
67,18576439255,55053928,159,81
48,19842306704,60075543,155,56
21,28495307197,24853927,177,66
45,41783950250,89144392,153,50
43,73281450644,88681019,199,77
65,04912386731,81929737,198,82
83,64013859793,21474727,163,65
23,39627148555,80530674,193,60
62,87451206335,37916428,174,79
43,18047256920,88734898,197,94
37,19653074857,72179081,178,56
69,41867935228,97289348,167,60
82,41380276969,17645826,196,69
75,97186420303,47816330,187,98
64,87043691222,59530261,164,64
45,43679185057,99896021,197,60
48,42037561970,37198931,157,80
63,02713549680,27605557,196,98
65,87061359439,29199947,153,55
41,86412307931,90306441,184,59
41,62980541702,65283378,185,65
20,36408917593,63671273,173,93
29,01492875341,63264505,157,52
66,42016397543,52744946,157,85
88,41278365982,66621306,179,50
47,80714652911,92356497,159,50
49,79528360483,69248778,167,64
38,76238059400,63182849,181,65
20,74953068157,92038797,166,70
41,15039274661,49539919,176,83
31,54072813680,74509941,185,55
81,61459702352,54167625,181,99
63,01867349566,58238826,184,62
45,04613529824,71638558,173,71
53,79684531001,33083156,161,99
24,80693472529,31547364,172,86
25,57069841230,64717468,181,57
67,92160783595,21098010,198,84
29,35492061860,56999711,192,84
68,25189076377,95501634,186,83
65,82654913791,70060658,188,99
35,19307528659,67637496,185,69
87,18524679328,86963317,179,87
47,79562148076,53995252,150,63
37,31047928604,57755489,166,87
34,49768103213,86927701,194,50
50,76541928355,74137593,195,66
57,76102385977,93553220,182,62
33,49132760850,19370518,189,62
24,80543269124,23449548,200,68
23,30681279559,70193382,175,64
18,51623408989,24323017,178,78
45,24763589164,87772215,178,72
68,79013658202,13742645,165,74
18,75126043943,84328042,191,66
59,50791243699,84975643,189,88
59,48529671309,55717665,161,73
37,14935278005,24735520,155,83
64,14230856717,72586196,199,59
67,07468531226,91588289,174,53
90,90173528686,58846983,179,87
33,70182369404,91455600,173,65
74,10854732608,72909421,151,68
50,78416502994,82697960,199,66
81,30914267850,87955832,174,97
77,15683792002,29917725,178,57
71,79524136864,54625481,196,58
59,62745913034,47238541,165,69
35,53871429023,55278400,170,57
56,92517846049,51365819,168,94
76,78241059388,90845111,171,51
28,84170523997,41772921,195,65
24,36124097516,81417444,177,59
21,81957243619,95489913,163,91
40,43890216722,69353488,176,71
80,48796310278,93498235,188,68
76,12409857620,73457951,191,73
68,90624751325,34214318,196,91
42,92851406370,50775243,162,57
57,20841573905,25609697,154,90
55,65293740865,88888332,194,89
74,57023184635,70542687,196,54
31,80759613230,70868795,193,81
45,68941052785,33852973,177,50
57,19635708203,32538208,151,100
72,62798054176,18506320,180,95
38,78495062194,75123895,160,100
18,32915084670,40210087,161,98
65,35742108923,99717564,184,88
26,13240869713,36187204,187,54
83,31520876912,34873353,167,73
45,68734591001,93696888,187,90
70,17263984040,14278814,150,68
86,18732046553,90337631,185,91
59,35496078229,46481544,182,57
65,98076213487,48317435,194,53
77,60213458780,64666039,161,87
50,73561890202,17289540,193,75
90,13640958233,28793092,153,81
29,14709682313,31386308,177,93
29,24091863787,88506609,187,93
59,94307258150,72142847,150,52
74,87903165259,76297605,172,96
89,02731849541,86353325,180,85
70,95678032429,27790129,172,81
88,58142693089,81311563,176,50
86,47510986320,28917641,158,83
78,39572016407,71229659,172,55
40,71695832400,87630012,193,56
65,18590647285,62657679,171,68
85,49205731625,93621321,176,99
62,60297431803,99551397,179,83
54,37810295497,72678421,170,50
25,95810623433,60607909,180,84
67,40317589601,33569969,174,74
23,39285761003,53044840,155,100
78,23019854660,30411314,176,64
24,16592087420,53627536,175,52
84,23615079868,57161925,192,99
58,02475136871,57661048,170,87
21,80746319231,16524673,151,92
50,31762849003,69170518,187,56
69,56491302725,72557048,171,64
36,20956138721,99099765,155,93
18,10675239877,44528056,190,57
35,78230594600,12397430,171,74
36,26548930142,22740625,176,81
57,12049576307,75348716,150,79
82,46791583010,91937217,176,50
27,53149276837,74056165,178,74
68,58341920689,58279621,198,79
42,31597820695,11546755,151,63
55,07192843687,54827419,179,70
51,12589467346,95990302,161,50
45,52367819068,11227509,157,55
48,49560312898,85319364,162,85
89,04193576884,73627077,174,50
30,85143902797,75594060,150,97
21,62490153706,85150707,199,77
33,65102379895,90912511,162,60
59,23165489033,27254730,168,59
49,69253871059,35613186,172,93
70,06295841767,33037149,188,57
43,31845906748,30228873,173,75
55,95876032492,64939090,162,96
35,43296081542,84752772,200,58
68,17842390622,12945341,199,52
66,69215734007,59816126,184,74
48,60158793439,84813411,168,64
70,17486053993,10531686,178,81
31,15923780488,25174247,165,100
63,72180436580,77716213,151,50
22,26584197085,62188176,192,59
52,30196854270,94661068,192,71
85,27986143509,73993968,172,77
20,09746821369,46051477,159,80
73,72601385480,99642768,159,92
28,57690318240,87647556,198,96
59,41960257811,32075262,175,82
37,93684521051,94532286,155,69
62,62358140708,52869094,188,80
29,75913604261,49646504,190,85
24,37064821508,92251565,192,65
49,52687019402,61413038,195,89
33,79018263559,95098808,165,90
30,89327501497,13352689,162,58
84,58641729364,57987143,197,77
71,89014237588,47032197,160,79
43,86541037280,54852513,164,96
88,14325067817,30868333,153,89
71,12840573997,19849520,190,69
90,53870624965,99230737,176,78
62,65748923092,87656021,153,66
49,10429683731,66896733,194,88
42,83241650960,60968979,153,88
88,37928641500,97171451,183,66
64,72950836429,11152880,152,72
33,38742961564,73757796,153,50
80,91804235660,73756813,173,54
40,14983720669,65097686,174,56
33,28567493137,38482438,195,99
44,40975862111,93838526,184,72
36,01732469580,31434900,180,63
84,18739265021,14947353,180,84
69,15820794630,33257373,158,69
58,97125368077,31415408,176,95
40,34786192546,62249428,165,76
34,97630254199,49879974,200,85
50,16372085968,12821457,171,100
58,23864059747,24790757,162,71
82,65297403170,87793760,177,60
69,47259081341,38660827,159,50
73,70281396540,48401539,162,61
72,75230814950,58038036,163,81
68,74356821955,28816422,184,88
60,17549082685,48328914,170,78
36,43618507208,62077528,175,58
77,58971062401,81415266,199,57
40,91408532760,18593276,179,88
28,73091485250,55673336,167,86
71,86312054780,38442101,180,74
59,75924810305,79389515,176,82
80,94507123607,36072101,165,60
18,85160743901,51465144,174,87
26,01297653416,37677211,195,83
30,21697453007,10902513,184,83
68,74325801979,34521186,156,98
41,94621503707,86756716,184,57
90,56018729458,62040859,158,94
69,50792814304,39191406,193,86
60,08319762413,28421382,181,98
52,27651304853,93952229,184,70
50,58302169498,19520589,152,91
27,75361092452,66792650,158,61
77,48032715932,80657248,150,99
48,84102975667,95105287,156,99
66,53698012740,30004694,177,51
29,78615429049,66884633,181,54
36,20179354680,95656941,178,87
89,43201597805,19248397,156,70
72,04859712676,79155745,190,89
54,95420781611,22055650,162,91
76,78921546391,22379827,190,97
79,62398507130,60780096,159,97
75,49807256194,99516925,169,57
32,46710389510,94494413,181,77
25,36725198040,46572453,178,61
19,37051269895,61861652,189,92
53,08634512924,97466414,161,90
21,05674182353,76827847,154,74
37,62459713819,49647900,187,88
30,93581624060,87749270,197,84
50,06798512402,97490672,151,86
29,07543129841,97175350,197,80
83,30128697512,10998525,157,83
53,43617095216,38984009,155,72
69,13678402526,43743870,189,98
70,97412053680,21985620,176,68
65,32051786453,89496487,167,74
40,40792156811,82312874,200,92
89,81649250711,84510031,168,81
23,87426319040,72194145,197,87
88,16542309870,89345192,176,83
84,81520367490,72491014,181,80
19,45897601348,88102723,185,66
42,54168032906,99961862,163,95
65,78153946048,56306875,167,94
81,54782619049,86168938,174,92
85,94132860787,22616635,193,79
51,76025413916,74496183,189,56
57,94258603783,63756821,199,77
23,02539741860,49106725,174,81
89,14560829306,89411502,169,87
56,53784620965,38030206,167,100
22,87356204126,18684260,194,80
76,17068295401,42314078,199,81
87,24013659743,55342375,175,82
44,81679234013,60451971,186,54
82,76084192530,40931142,175,70
38,82930471514,37957427,153,69
52,51426083726,88643530,166,56
62,96528730474,59604226,176,55
23,47289136519,63461356,184,86
71,69451802711,76432019,165,78
29,14378526964,85169376,200,90
37,28415693737,28877645,152,61
89,26735108426,73545210,180,62
47,38594672128,77494563,185,94
23,65378091420,19933820,186,93
37,69345871209,87495263,194,64
75,03786154910,51600244,185,73
68,95187430297,15967707,167,73
22,15837209603,35350359,194,89
19,57403826108,42702532,159,91
53,71286340535,54355354,161,78
43,65318970400,18394369,174,77
20,61785340948,48291942,196,74
68,05493761270,47577119,193,66
42,96035241743,68772567,180,78
72,92865473074,16373791,152,63
18,04839671575,59475616,174,97
19,04275619811,92893565,160,90
64,45296807111,11192076,186,86
28,16708425335,48321138,172,53
19,70594126894,48528996,189,96
38,46582013726,37076952,163,74
72,57089261476,80105154,151,79
54,01542386942,39039951,175,55
52,62591478058,27800279,184,98
64,21460579801,77250034,177,86
41,92130478603,70232337,175,91
77,72508649392,39563908,166,90
73,39810276478,72968474,170,93
22,67308251977,41628361,153,58
55,51687023417,25918221,154,75
63,62049718322,76231477,200,51
27,36942108731,64646835,156,61
69,25619784355,96312516,195,74
50,18453072671,42258788,189,64
79,97625048365,69434315,151,94
58,94108735250,74502261,199,56
32,58701932497,43909411,164,89
69,12304875653,91815347,159,78
86,69432718573,26742788,159,95
75,53796408265,53452334,171,54
22,63954078210,49210860,159,64
80,50762389168,62992209,189,83
74,25678103903,17260927,181,89
57,16954027820,11250034,196,78
77,95716834000,43774251,176,62
23,43971568246,59123996,154,68
83,13278469500,46543374,181,84
71,24701398640,27283267,172,54
90,36715284946,18444219,163,92
73,26807314922,66232997,190,55
74,83645719075,27066584,173,66
43,78160543271,70182849,157,100
45,10869273469,92042487,166,90
22,21398746509,91496097,150,94
67,21087693403,54994172,157,100
63,21905843615,32662035,161,85
84,13285467991,26298577,199,100
43,57896240149,62848330,200,74
76,48609253198,50194366,156,56
38,15403268960,47184762,178,83
35,82349016722,14178985,187,52
27,65249381782,47493234,155,86
38,69270431525,31989910,152,68
79,29401637822,24080596,171,85
82,57690213812,94687899,165,92
34,49215836764,23832593,158,78
83,04369172543,59872629,152,68
48,01947352814,74587396,160,96
32,80673542190,73141384,156,70
87,58209643738,18413776,190,51
25,60457291885,78959882,164,93
87,84970526176,83117608,163,57
58,64520379865,98029783,159,54
49,56370149225,76211017,167,52
82,57018392497,93338578,180,65
76,35987062438,38793233,177,62
54,36250178902,46487305,182,98
26,28316457008,92027259,163,85
49,24693075116,46879568,169,98
31,08762453947,59396255,176,98
28,85130624998,38968208,170,98
57,01427956316,24119336,154,67
26,02169437878,13899605,159,67
69,39716852002,26346630,168,96
60,18769435057,92163653,193,75
74,06217985330,96354590,169,99
19,38720615930,91591548,165,89
35,74950683101,26546607,174,79
21,06157382902,43440274,199,55
34,26581734900,35992532,200,85
48,12493856791,46546968,172,63
59,90725814667,39864451,197,89
28,53861072912,10616926,188,91
58,85061439260,64931262,154,79
34,91275346855,21118375,189,87
83,93476201813,71332847,199,87
27,70259641820,23742676,171,97
83,05374829114,25004512,159,100
24,68392751086,75559426,165,65
18,23406978169,22203072,185,55
34,47352681035,30726420,161,83
25,24365978047,76296775,191,69
26,05423897114,80918138,184,79
72,56237190406,86099227,190,79
84,93410785205,56237485,180,76
47,51648297382,39110407,166,88
80,64270851902,34690568,188,90
63,10635784262,31826599,199,87
30,68019427511,54664974,154,59
48,45063189784,17334864,153,71
80,25910648730,68448322,195,90
78,36871054235,49553217,184,52
47,85237194079,88818755,173,96
33,45032196851,20933442,197,72
76,09873156259,44228811,157,59
20,01469257343,41885615,196,87
32,30512469725,92643647,151,63
69,03965124889,88711295,191,62
23,23967180530,94154709,177,75
35,37059142606,88207221,186,60
35,79510648310,55754088,179,98
68,25371964819,43390606,192,88
27,49815627058,38430276,192,77
42,42370615907,55418204,193,87
53,29873640169,23971088,169,86
45,90728563410,58238033,158,87
60,17908623450,52826017,189,98
27,98602573103,94486220,168,80
31,87532901432,38523862,187,75
21,51673920802,43825534,197,95
24,05364921743,25909549,177,79
66,08917256449,71944841,171,71
46,86371509420,28722444,186,89
26,71056398493,34414315,155,63
32,89205364738,45248209,183,67
29,54081372950,35827527,150,73
38,93058427638,58448696,163,58
45,10827435690,12576684,175,83
87,62435097107,89952288,198,58
61,94306125815,27132743,163,99
35,76530298177,84662238,164,68
44,43982657164,73695466,163,88
63,56273840938,85620995,175,61
29,79201865368,53161389,186,67
90,80356724956,26813302,190,64
88,59304812704,97711327,183,95
80,14395270832,53991784,161,97
81,09278561312,53937186,180,56
57,07491853250,67603925,193,71
89,46125839060,30557725,182,58
58,53816942709,63392654,182,59
49,51068973439,78039751,200,71
63,21786045958,32338992,172,68
20,09856731410,54759067,152,100
65,07325941625,82961504,155,92
73,70946582300,87766945,177,85
49,17582963482,30430084,193,87
80,85419730693,58860374,186,94
67,45276081930,84997239,193,69
39,63584179246,22460251,151,67
74,05496178258,79592726,181,76
73,60984135251,67306474,157,91
51,02498756329,76422685,158,76
41,14063829731,62647792,152,63
81,91387405241,99455838,170,62
32,51649083289,92145871,176,91
19,52869473109,17511039,167,97
86,78943150601,62686957,178,59
84,75210398404,96702430,157,80
90,97501463280,37686292,187,87
61,20683754190,11508710,194,60
36,93548670229,72539944,177,90
78,80935712640,63392170,198,65
28,58673210453,79753465,161,66
43,93264175819,57728251,160,56
61,35412698719,32711657,152,74
60,86172435973,47974253,152,54
22,81035492660,54401936,164,60
65,63420951833,28292209,177,68
49,31085962768,71001640,155,58
79,28359471673,31037057,197,73
43,42971835600,10012340,189,74
28,83741520950,32040061,199,51
85,82403679500,77876585,199,52
29,23517609803,58891768,178,65
79,29156087411,68159014,172,50
72,69345107207,73912004,196,62
33,63815947057,69375086,196,67
67,41970365234,74022052,189,70
18,59063247800,38410756,164,97
31,24508617930,19234493,188,74
53,02568914785,47947611,166,65
28,76204581317,25365098,178,61
87,17648902567,49002141,173,72
86,16407839548,47890793,188,61
21,23586791003,27468600,161,89
25,18970364501,55562145,194,92
59,19847526346,50549599,180,74
64,63954012707,20550324,188,95
31,02346751952,80415041,171,74
66,56802317435,42853826,161,86
36,54071983639,41370051,171,61
62,43190652805,22231372,181,84
89,04259761307,82516033,164,84
86,17549820341,80556616,162,86
73,70815924305,29219692,183,60
35,94756082300,86021018,193,77
62,54196723837,15227864,150,67
46,74109238650,82607431,186,56
59,53842076983,80641533,185,94
80,83906514242,24147001,156,61
66,89750623410,26706396,176,88
81,36850941739,89838140,185,66
71,39075824629,55701869,199,85
69,06174528901,43971077,195,82
71,86514037984,70347545,179,63
59,58271630407,45368851,159,66
89,26980143506,36074671,184,89
22,06284971303,38229205,152,82
81,06843579175,95688130,175,63
31,36189204740,83703578,150,72
74,15687402985,58805754,183,90
27,63104957207,93210088,150,76
24,51263908721,42554526,166,71
90,32084197597,40294541,194,75
63,96132547819,55861594,192,64
63,20341689505,74910093,177,72
32,90573264180,64628272,177,92
82,76359420856,55337041,190,69
72,62973054800,73892477,178,60
68,67012953470,80131911,187,87
88,61935402706,70578093,151,80
64,17653902812,92019058,199,62
27,49607351207,99751452,151,60
75,19036584205,60127738,163,51
49,08716524390,15413487,152,81
42,24657108344,66543254,183,63
78,50429781350,51861240,183,100
45,19463258728,39157408,196,84
84,30469857110,16330543,155,72
78,49572803638,37404977,151,85
26,13659720895,54260423,191,94
21,21675809402,13822065,192,70
28,73095248105,82834227,158,83
70,21563047934,50347408,156,63
47,15873296464,39150122,184,84
83,93518674048,23071630,171,72
45,91078532621,28628515,182,53
38,48239570674,24129990,153,55
39,18367290496,33749586,190,51
83,12973046599,39203115,161,51
18,52817436946,44588628,192,69
36,57298360159,39771764,197,92
41,84321706904,99197593,169,55
57,90465871348,64258062,192,61
37,91634028740,41996418,171,95
43,26147053817,39614681,157,70
46,10623475871,53316557,171,61
27,94635207838,85075815,159,74
63,27589640310,26114626,184,97
42,57961824391,66790625,153,72
72,20543167844,37458714,192,54
45,41678925020,75150751,166,94
70,16902374570,55314689,194,70
70,95281734628,28795681,165,61
74,07194536234,41143008,160,82
54,93821045698,46347759,185,77
49,78364951246,70358070,177,79
87,49162570811,78152026,193,54
66,32814795023,40693030,198,81
54,68513724017,35926908,195,79
47,62571048317,14919957,175,53
57,24970351643,64493105,189,51
32,09542816758,32170511,168,74
57,64329581728,35426762,176,57
46,16897325473,46675445,164,53
23,41623857007,77251053,188,62
57,73869054247,47061984,186,77
68,17345862062,48714791,183,76
68,04295317616,29214058,197,92
80,27043851904,63798363,171,81
27,93602571840,22879820,157,94
82,90428371523,60310755,175,96
27,45267130907,85582561,168,89
48,16372840553,45035307,181,96
39,10432679561,75815218,152,80
69,89126073595,75930674,166,50
57,69583207195,45514552,178,97
30,91607345234,29452164,193,88
62,03621547835,11038850,191,96
45,70159268494,49362119,159,65
64,57208461317,12357148,166,88
74,90863154700,48451924,166,66
54,86194530251,57455100,151,87
34,16043529815,93421636,160,75
35,17380562444,38120223,173,96
78,02345716916,82640697,164,91
30,84360572107,71185879,189,63
32,06893251424,21835063,193,64
84,37290148541,87094028,200,91
52,98745031223,56163265,193,87
42,96532108405,55010687,167,61
18,03819475214,77011187,192,90
52,21365874982,65233307,180,70
86,52378406983,45461403,179,71
38,21634985060,42882291,188,99
29,48563219006,65468231,154,98
32,29463178546,96628672,181,62
44,23950786112,37673290,154,98
48,91467023507,73468222,166,64
68,30785921460,72528441,167,57
74,83679014520,22400131,152,75
62,43021759661,29340491,191,62
50,85460792347,26840921,194,77
74,68597031212,90026506,198,66
70,07241968387,59366282,156,87
38,49230175625,31554674,175,87
71,94068572194,46029498,193,67
20,36285194700,11537623,163,80
43,24107596885,48305180,176,83
27,47695130893,19692738,193,55
55,79083254674,82454005,187,61
62,39172605812,60883248,171,58
85,02364581753,47145485,178,95
